Service,Entity Set,Data Source ID,Report Name,Description,URL Path
cc_home_analytics.svc,RPSRMLCA_B01_Q0001QueryResults,SRMLCA_B01,Landed Cost Allocation Details,"Provides allocation document details such as allocation document ID, item ID, status, type, landed cost component, category, product ID, supplier, service provider, landed cost invoice, invoice posting date, invoice status, purchase order, purchase order currency, actual delivery date, planned amount, allocated amount, delivery quantity, gross weight, gross volume, allocated total invoice amount and allocated total credit memo amount.",sap/byd/odata/cc_home_analytics.svc/RPSRMLCA_B01_Q0001QueryResults
cc_home_analytics.svc,RPSRMPO_B02_MQ0009QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_MQ0009QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0001QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0001QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0002QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0002QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0003QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0003QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0004QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0004QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0005QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0005QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0006QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0006QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0007QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0007QueryResults
cc_home_analytics.svc,RPSRMPO_B02_Q0009QueryResults,SRMPO_B02,Purchase Order Item Details,"Provides transaction data of purchase order items, including the net value, the quantity, the delivery date, and the ordering date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B02_Q0009QueryResults
cc_home_analytics.svc,RPSRMPO_B03_Q0001QueryResults,SRMPO_B03,Purchase Order Account Assignment,"Provides transaction data of the purchase orders created per account assignment, including the net value, the quantity, the ordering date, and the account assignment.",sap/byd/odata/cc_home_analytics.svc/RPSRMPO_B03_Q0001QueryResults
cc_home_analytics.svc,RPSRMPO_U01_Q0001QueryResults,SRMPO_U01,Purchase Order Items with Extended Tracking Details,Purchase Order Items with Extended Tracking Details,sap/byd/odata/cc_home_analytics.svc/RPSRMPO_U01_Q0001QueryResults
cc_home_analytics.svc,RPSRMPO_U02_Q0001QueryResults,SRMPO_U02,Purchase Order Delivery Reliability,Purchase Order Delivery Reliability,sap/byd/odata/cc_home_analytics.svc/RPSRMPO_U02_Q0001QueryResults
cc_home_analytics.svc,RPSRMPRC_B01_SCALES_REPORTQueryResults,,,,sap/byd/odata/cc_home_analytics.svc/RPSRMPRC_B01_SCALES_REPORTQueryResults
cc_home_analytics.svc,RPSRMPR_B02_Q0001QueryResults,SRMPR_B02,Purchase Request Item Details,"Provides transaction data of purchase request items, including the requester, the net value, the quantity, the creation date, and the delivery date.",sap/byd/odata/cc_home_analytics.svc/RPSRMPR_B02_Q0001QueryResults
cc_home_analytics.svc,RPSRMPR_B03_Q0001QueryResults,SRMPR_B03,Purchase Request Account Assignment,"Provides transaction data of the purchase requests created per account assignment, including the net value, the quantity, the ordering date, and the account assignment.",sap/byd/odata/cc_home_analytics.svc/RPSRMPR_B03_Q0001QueryResults
cc_home_analytics.svc,RPSRMPR_B04_Q0001QueryResults,SRMPR_B04,Purchase Request Fullfillment,Provides transaction data of the purchase request items and purchase order items to evaluate the fulfillment.,sap/byd/odata/cc_home_analytics.svc/RPSRMPR_B04_Q0001QueryResults
cc_home_analytics.svc,RPSRMPR_B04_Q0002QueryResults,SRMPR_B04,Purchase Request Fullfillment,Provides transaction data of the purchase request items and purchase order items to evaluate the fulfillment.,sap/byd/odata/cc_home_analytics.svc/RPSRMPR_B04_Q0002QueryResults
cc_home_analytics.svc,RPSRMRTS_B01_Q0001QueryResults,SRMRTS_B01,Return to Suppliers,"Provides transaction data of return to suppliers, including the product, the supplier, the site, the quantity and other information.",sap/byd/odata/cc_home_analytics.svc/RPSRMRTS_B01_Q0001QueryResults
cc_home_analytics.svc,RPTLM_TENANT_HISTORY_Q0001QueryResults,TLM_TENANT_HISTORY,Software History,"Provides data about the entire system history of your tenant, including change data, product version data, patches, and support packages.",sap/byd/odata/cc_home_analytics.svc/RPTLM_TENANT_HISTORY_Q0001QueryResults
cc_home_analytics.svc,RPsDOCsOMDORB01_RPF_01QueryResults,,,,sap/byd/odata/cc_home_analytics.svc/RPsDOCsOMDORB01_RPF_01QueryResults
cc_home_analytics.svc,RPsDOCsOMDORB02_RPF_01QueryResults,,,,sap/byd/odata/cc_home_analytics.svc/RPsDOCsOMDORB02_RPF_01QueryResults
cc_home_analytics.svc,RPsITSAMsSAPSRB_Q0001QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/cc_home_analytics.svc/RPsITSAMsSAPSRB_Q0001QueryResults
cc_home_analytics.svc,RPsITSAMsSAPSRB_Q0002QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/cc_home_analytics.svc/RPsITSAMsSAPSRB_Q0002QueryResults
cc_home_analytics.svc,RPsITSAMsSAPSRB_Q0003QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/cc_home_analytics.svc/RPsITSAMsSAPSRB_Q0003QueryResults
cc_home_analytics.svc,RPsITSAMsSAPSRB_Q0005QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/cc_home_analytics.svc/RPsITSAMsSAPSRB_Q0005QueryResults
cc_home_analytics.svc,RPsITSAMsSAPSRB_Q0006QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/cc_home_analytics.svc/RPsITSAMsSAPSRB_Q0006QueryResults
ci_customer_control_center_analytics.svc,RPCC_VM1_Q0001QueryResults,CC_VM1,,,sap/byd/odata/ci_customer_control_center_analytics.svc/RPCC_VM1_Q0001QueryResults
ci_customer_control_center_analytics.svc,RPCC_VM1_Q0002QueryResults,CC_VM1,,,sap/byd/odata/ci_customer_control_center_analytics.svc/RPCC_VM1_Q0002QueryResults
crm_accountmanagement_analytics.svc,RPBPCSCARB_Q0001QueryResults,BPCSCARB,Account Collaboration Data,"Provides the collaboration data of an account, including the business document name and the output channel along with data of the related account, such as the account ID, name, and address.",sap/byd/odata/crm_accountmanagement_analytics.svc/RPBPCSCARB_Q0001QueryResults
crm_accountmanagement_analytics.svc,RPBPCSCONTB_Q0001QueryResults,BPCSCONTB,Account Contact Data,"Provides the contacts of a corporate account, including the contact address information and other contact-specific data along with data of the related account, such as the account ID, name, and address.",sap/byd/odata/crm_accountmanagement_analytics.svc/RPBPCSCONTB_Q0001QueryResults
crm_accountmanagement_analytics.svc,RPBPCSRSPB_Q0001QueryResults,BPCSRSPB,Account Responsibility Data,"Provides the employees directly responsible for an account, including the employee ID, name, address, and the party role along with data of the related account, such as the account ID, name, and address.",sap/byd/odata/crm_accountmanagement_analytics.svc/RPBPCSRSPB_Q0001QueryResults
crm_accountmanagement_analytics.svc,RPBPCSRSPEMPTERM_Q0001QueryResults,BPCSRSPEMPTERM,Acc Term Empl,Account with terminated employee responsible,sap/byd/odata/crm_accountmanagement_analytics.svc/RPBPCSRSPEMPTERM_Q0001QueryResults
crm_accountmanagement_analytics.svc,RPBUPATAXNUMBERS_Q0001QueryResults,BUPATAXNUMBERS,,,sap/byd/odata/crm_accountmanagement_analytics.svc/RPBUPATAXNUMBERS_Q0001QueryResults
crm_accountmanagement_analytics.svc,RPBUPCSD_Q0001QueryResults,BUPCSD,,,sap/byd/odata/crm_accountmanagement_analytics.svc/RPBUPCSD_Q0001QueryResults
crm_customerinvoicing.svc,codelists,,,,sap/byd/odata/crm_customerinvoicing.svc/codelists
crm_customerinvoicing_analytics.svc,RPCRMCIVIB_MQ0001QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/crm_customerinvoicing_analytics.svc/RPCRMCIVIB_MQ0001QueryResults
crm_customerinvoicing_analytics.svc,RPCRMCIVIB_Q0001QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/crm_customerinvoicing_analytics.svc/RPCRMCIVIB_Q0001QueryResults
crm_customerinvoicing_analytics.svc,RPCRMCIVIB_Q0002QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/crm_customerinvoicing_analytics.svc/RPCRMCIVIB_Q0002QueryResults
crm_customerinvoicing_analytics.svc,RPCRMCIVIPATCB_Q0001QueryResults,CRMCIVIPATCB,Customer Invoice Item with Price Components,"Contains data on the quantities and values of customer invoice items. It allows you to analyze the development and distribution of sales quote items across organizational units , along with details about the price components like price, discount, freight, surcharge, goodwill, warranty, quality loss fee, cost estimate, profit margin. also provides information like is the price component is manullay changed or automatically determined, what prices are proposed by the system and which is the active price, base value of each price component calculation for price, discount, freight, surcharge. Calculation of total discount , total tax value .",sap/byd/odata/crm_customerinvoicing_analytics.svc/RPCRMCIVIPATCB_Q0001QueryResults
crm_customerinvoicing_analytics.svc,RPGLOCIU01_Q0001QueryResults,GLOCIU01,Customer Invoice Item with Tax Details,"Contains all customer invoice items which are not released and in approval status. It provides you with information on the products, quantities, gross amounts, net amounts, tax amounts.",sap/byd/odata/crm_customerinvoicing_analytics.svc/RPGLOCIU01_Q0001QueryResults
crm_fieldserviceandrepair_analytics.svc,RPCRMSCFIB01_Q0001QueryResults,CRMSCFIB01,,,sap/byd/odata/crm_fieldserviceandrepair_analytics.svc/RPCRMSCFIB01_Q0001QueryResults
crm_fieldserviceandrepair_analytics.svc,RPCRMSORHB_Q0005QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/crm_fieldserviceandrepair_analytics.svc/RPCRMSORHB_Q0005QueryResults
crm_fieldserviceandrepair_analytics.svc,RPCRMSORHB_Q0007QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/crm_fieldserviceandrepair_analytics.svc/RPCRMSORHB_Q0007QueryResults
crm_newbusiness_analytics.svc,RPCRMOPPU01_Q0001QueryResults,CRMOPPU01,Opportunity Header and Item Extended,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.In contrast to the Opportunity Header and Item data source it shows inconsistent opportunities and provides additional parties as characteristic.",sap/byd/odata/crm_newbusiness_analytics.svc/RPCRMOPPU01_Q0001QueryResults
crm_newbusiness_analytics.svc,RPCRMOPPU_Q0001QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/crm_newbusiness_analytics.svc/RPCRMOPPU_Q0001QueryResults
crm_newbusiness_analytics.svc,RPCRMOPPU_Q0002QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/crm_newbusiness_analytics.svc/RPCRMOPPU_Q0002QueryResults
crm_newbusiness_analytics.svc,RPCRMOPPU_Q0003QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/crm_newbusiness_analytics.svc/RPCRMOPPU_Q0003QueryResults
crm_productandserviceportfolio_analytics.svc,RPCRMPRC_CNT_REPORTQueryResults,,,,sap/byd/odata/crm_productandserviceportfolio_analytics.svc/RPCRMPRC_CNT_REPORTQueryResults
crm_productandserviceportfolio_analytics.svc,RPMATERIAL_Q0001QueryResults,MATERIAL,Material Master Data,"Provides material master data, including identification, description, quantity, product category, and system administration data.",sap/byd/odata/crm_productandserviceportfolio_analytics.svc/RPMATERIAL_Q0001QueryResults
crm_productandserviceportfolio_analytics.svc,RPMATERIAL_Q0002QueryResults,MATERIAL,Material Master Data,"Provides material master data, including identification, description, quantity, product category, and system administration data.",sap/byd/odata/crm_productandserviceportfolio_analytics.svc/RPMATERIAL_Q0002QueryResults
crm_productandserviceportfolio_analytics.svc,RPSERVICE_Q0001QueryResults,SERVICE,Service Master Data,"Provides service master data, including identification, description, quantity, product category, and system administration data.",sap/byd/odata/crm_productandserviceportfolio_analytics.svc/RPSERVICE_Q0001QueryResults
crm_productandserviceportfolio_analytics.svc,RPSERVICE_Q0002QueryResults,SERVICE,Service Master Data,"Provides service master data, including identification, description, quantity, product category, and system administration data.",sap/byd/odata/crm_productandserviceportfolio_analytics.svc/RPSERVICE_Q0002QueryResults
crm_serviceentitlements_analytics.svc,RPCRMCCOHHB_Q0001QueryResults,CRMCCOHHB,,,sap/byd/odata/crm_serviceentitlements_analytics.svc/RPCRMCCOHHB_Q0001QueryResults
crm_serviceentitlements_analytics.svc,RPCRMCCOIB_Q0001QueryResults,CRMCCOIB,Customer Contract Item,Contains data on the customer contract items.,sap/byd/odata/crm_serviceentitlements_analytics.svc/RPCRMCCOIB_Q0001QueryResults
crm_serviceentitlements_analytics.svc,RPCRMCCOIPATCB_Q0001QueryResults,CRMCCOIPATCB,Customer Contract Item with Price Components,"Contains data on the customer contract items , along with details about the price components like price, discount, freight, surcharge, goodwill, warranty, quality loss fee, cost estimate, profit margin. also provides information like is the price component is manullay changed or automatically determined, what prices are proposed by the system and which is the active price, base value of each price component calculation for price, discount, freight, surcharge. Calculation of total discount , total tax value .",sap/byd/odata/crm_serviceentitlements_analytics.svc/RPCRMCCOIPATCB_Q0001QueryResults
crm_serviceentitlements_analytics.svc,RPCRMCUCOISCU_Q0001QueryResults,CRMCUCOISCU,Customer Contract Item with Invoice Schedule Items,Contains all customer contract items with corresponding invoice schedule items. It allows you to see the planned revenue for each date specified in an invoice schedule.,sap/byd/odata/crm_serviceentitlements_analytics.svc/RPCRMCUCOISCU_Q0001QueryResults
crm_serviceentitlements_analytics.svc,RPCRMSCU_Q0001QueryResults,CRMSCU,Used Service Categories,"Contains all parameters and values of service categories. It allows you to analyze how often a certain service category has been used in service processes, for example in service requests, service orders and in the knowledge base.",sap/byd/odata/crm_serviceentitlements_analytics.svc/RPCRMSCU_Q0001QueryResults
crm_woc_salesorders.svc,codelists,,,,sap/byd/odata/crm_woc_salesorders.svc/codelists
crm_woc_salesorders_analytics.svc,RPCRMCCOHHB_Q0001QueryResults,CRMCCOHHB,,,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMCCOHHB_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMCCOIB01_Q0001QueryResults,CRMCCOIB01,Customer Contract Item,Contains data on the customer contract items.,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMCCOIB01_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMCCOIB_Q0001QueryResults,CRMCCOIB,Customer Contract Item,Contains data on the customer contract items.,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMCCOIB_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMCCOIPATCB_Q0001QueryResults,CRMCCOIPATCB,Customer Contract Item with Price Components,"Contains data on the customer contract items , along with details about the price components like price, discount, freight, surcharge, goodwill, warranty, quality loss fee, cost estimate, profit margin. also provides information like is the price component is manullay changed or automatically determined, what prices are proposed by the system and which is the active price, base value of each price component calculation for price, discount, freight, surcharge. Calculation of total discount , total tax value .",sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMCCOIPATCB_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMCUCOISCU_Q0001QueryResults,CRMCUCOISCU,Customer Contract Item with Invoice Schedule Items,Contains all customer contract items with corresponding invoice schedule items. It allows you to see the planned revenue for each date specified in an invoice schedule.,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMCUCOISCU_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMSLOIB01_Q0001QueryResults,CRMSLOIB01,Sales Order Item-Extended,Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units.,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMSLOIB01_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMSLOIB_Q0001QueryResults,CRMSLOIB,Sales Order Item,Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units.,sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMSLOIB_Q0001QueryResults
crm_woc_salesorders_analytics.svc,RPCRMSLOIPATCB_Q0001QueryResults,CRMSLOIPATCB,Sales Order Item with Price Components,"Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units , along with details about the price components like price, discount, freight, surcharge, goodwill, warranty, quality loss fee, cost estimate, profit margin. also provides information like is the price component is manullay changed or automatically determined, what prices are proposed by the system and which is the active price, base value of each price component calculation for price, discount, freight, surcharge. Calculation of total discount , total tax value .",sap/byd/odata/crm_woc_salesorders_analytics.svc/RPCRMSLOIPATCB_Q0001QueryResults
fin_audit.svc,codelists,,,,sap/byd/odata/fin_audit.svc/codelists
fin_audit_analytics.svc,RPCCAB01_Q001QueryResults,CCAB01,User - Current Status Details,"Provides data about the current status of users, including assigned work center, work center views, validity dates, and whether the user is inactive.",sap/byd/odata/fin_audit_analytics.svc/RPCCAB01_Q001QueryResults
fin_audit_analytics.svc,RPCCAB01_Q002QueryResults,CCAB01,User - Current Status Details,"Provides data about the current status of users, including assigned work center, work center views, validity dates, and whether the user is inactive.",sap/byd/odata/fin_audit_analytics.svc/RPCCAB01_Q002QueryResults
fin_audit_analytics.svc,RPCCAB02_Q001QueryResults,CCAB02,User - Activation Change Documents,"Provides data about the activation change documents for users, including technical ID, whether the user is a technical user or locked, and validity dates.",sap/byd/odata/fin_audit_analytics.svc/RPCCAB02_Q001QueryResults
fin_audit_analytics.svc,RPCCAB03_Q001QueryResults,CCAB03,User - Access Rights Change Documents,"Provides data about the access rights change documents for users, including changes to the assignment of work centers, work center views, and access rights.",sap/byd/odata/fin_audit_analytics.svc/RPCCAB03_Q001QueryResults
fin_audit_analytics.svc,RPCCARURV01_Q001QueryResults,CCARURV01,Report Assignment Details,"Shows the history of the assignment of reports to work centers, including change data, assignment details, and whether access to reports is restricted.",sap/byd/odata/fin_audit_analytics.svc/RPCCARURV01_Q001QueryResults
fin_audit_analytics.svc,RPFINCACU01_Q0001QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/fin_audit_analytics.svc/RPFINCACU01_Q0001QueryResults
fin_audit_analytics.svc,RPFINCACU01_Q0002QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/fin_audit_analytics.svc/RPFINCACU01_Q0002QueryResults
fin_audit_analytics.svc,RPFINCACU05_Q0001QueryResults,FINCACU05,Cost Center Master Data,Provides a list of the available cost centers from the master data. Also provides details about the sales area to which a cost center is linked. Aggregates information from the following Data Source: Master Data - Cost Centers.,sap/byd/odata/fin_audit_analytics.svc/RPFINCACU05_Q0001QueryResults
fin_audit_analytics.svc,RPFINDUEU01_Q0001QueryResults,FINDUEU01,Dunning History By Customer,Provides a detailed dunning history of all overdue payment items for each customer. The aggregated dunning amount and the overdue days are shown for each customer. Aggregates information from the following Data Sources: Dunning Header Details; Dunning Items. This data source forms the basis for the following key report: Dunning History by Customer.,sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU01_Q0001QueryResults
fin_audit_analytics.svc,RPFINDUEU02_Q0001QueryResults,FINDUEU02,,,sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU02_Q0001QueryResults
fin_audit_analytics.svc,RPFINDUEU02_Q0002QueryResults,FINDUEU02,,,sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU02_Q0002QueryResults
fin_audit_analytics.svc,RPFINDUEU03_Q0001QueryResults,FINDUEU03,Dunning Statistics,"Provides total receivable and overdue receivable amount for a customer, total items, and the amount sent to the legal department. It also provides the percentage of the open receivable amount which is dunned and the percentage of the dunning amount sent to the legal department. Aggregates information from the following Data Sources: Dunning Items; AP/AR Details. This data source forms the basis for the following key reports: Dunning Statistics; Current Dunning Statistics.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU03_Q0001QueryResults
fin_audit_analytics.svc,RPFINDUEU04_Q0004QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_Q0004QueryResults
fin_audit_analytics.svc,RPFINDUEU04_Q0006QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_Q0006QueryResults
fin_audit_analytics.svc,RPFINDUEU04_Q0007QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_Q0007QueryResults
fin_audit_analytics.svc,RPFINDUEU04_Q0008QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_Q0008QueryResults
fin_audit_analytics.svc,RPFINDUEU04_Q0010QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_Q0010QueryResults
fin_audit_analytics.svc,RPFINDUEU04_QICP0004QueryResults,FINDUEU04,Trade Receivables Payables Register,"Provides information about the document amount, the payment amount, and cash discounts of the trade receivables and payables resulting from the business transactions of a company. Aggregates information from the following Data Sources: AP/AR Details, Dunning Items, Reset Clearing Adjustment amount. This data source forms the basis for the following key reports: Open Item List - Suppliers/Customers; Details Item List -Suppliers/Customers; Aging List -Suppliers/Customers; Forecast List -Suppliers/Customers; Payment Statistics -Suppliers/Customers.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU04_QICP0004QueryResults
fin_audit_analytics.svc,RPFINDUEU05_Q0001QueryResults,FINDUEU05,Dunning History By Documents,"Provides a detailed dunning history of all overdue payment items. This information is provided at the document level, showing the number of times dunned and the dates the overdue payment was dunned. It also provides information pertaining to dunning fees incurred. Aggregates information from the following Data Sources: Dunning Header Details, Dunning Items. This data source forms the basis for the following key  report: Dunning History By Documents.",sap/byd/odata/fin_audit_analytics.svc/RPFINDUEU05_Q0001QueryResults
fin_audit_analytics.svc,RPFINERMU01_Q0001QueryResults,FINERMU01,Expense and Reimbursement Details,"Provides detailed information about expenses and reimbursement rates. Shows the expense amounts, net expense amounts, and VAT amounts, as well as the reimbursement amounts and prepaid amounts. 

Aggregates information from the following Data Sources: Expense Report Information; Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key reports: Expense Reports - Expenses and Reimbursements; Expense Reports - Input VAT Refund.",sap/byd/odata/fin_audit_analytics.svc/RPFINERMU01_Q0001QueryResults
fin_audit_analytics.svc,RPFINERMU01_Q0002QueryResults,FINERMU01,Expense and Reimbursement Details,"Provides detailed information about expenses and reimbursement rates. Shows the expense amounts, net expense amounts, and VAT amounts, as well as the reimbursement amounts and prepaid amounts. 

Aggregates information from the following Data Sources: Expense Report Information; Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key reports: Expense Reports - Expenses and Reimbursements; Expense Reports - Input VAT Refund.",sap/byd/odata/fin_audit_analytics.svc/RPFINERMU01_Q0002QueryResults
fin_audit_analytics.svc,RPFINERMU02_Q0001QueryResults,FINERMU02,Aggregated Tax Details view including Municipality Travel Information in Austria,"Provides detailed information about amounts which are relevant for tax purposes (such as in payroll). Items shown include taxable benefits, amounts taxable at flat rates, income-related expenses, and tax-exempt meals per diems. 

Aggregates information from the following Data Sources:  Expense Report Information; Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key report: Expense Reports - Taxable and Tax-Exempt Amounts for Payroll.",sap/byd/odata/fin_audit_analytics.svc/RPFINERMU02_Q0001QueryResults
fin_audit_analytics.svc,RPFINERMU03_Q0001QueryResults,FINERMU03,Allocated Expenses,"Provides detailed information about the cost assignments of the posted amounts of expense reports. Possible assignments are to cost centers, project tasks, sales orders, and service orders. 

Aggregates information from the following Data Sources: Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key report: Expense Reports by Cost Object.",sap/byd/odata/fin_audit_analytics.svc/RPFINERMU03_Q0001QueryResults
